id,c_municipio,c_estado,descripcion
catalogo_municipio1724,107,OAX,San Antonio de la Cal
catalogo_municipio1725,107,PUE,Olintla
catalogo_municipio1726,107,VER,Las Minas
catalogo_municipio1727,108,CHP,Villaflores
catalogo_municipio1728,108,JAL,Tuxpan
catalogo_municipio1729,108,MEX,Tultepec
catalogo_municipio1730,108,MIC,Zamora
catalogo_municipio1731,108,OAX,San Antonio Huitepec
catalogo_municipio1732,108,PUE,Oriental
catalogo_municipio1733,108,VER,Minatitlán
catalogo_municipio1734,109,CHP,Yajalón
catalogo_municipio1735,109,JAL,Unión de San Antonio
catalogo_municipio1736,109,MEX,Tultitlán
catalogo_municipio1737,109,MIC,Zináparo
catalogo_municipio1738,109,OAX,San Antonio Nanahuatípam
catalogo_municipio1739,109,PUE,Pahuatlán
catalogo_municipio1740,109,VER,Misantla
catalogo_municipio1741,110,CHP,San Lucas
catalogo_municipio1742,110,JAL,Unión de Tula
catalogo_municipio1743,110,MEX,Valle de Bravo
catalogo_municipio1744,110,MIC,Zinapécuaro
catalogo_municipio1745,110,OAX,San Antonio Sinicahua
catalogo_municipio1746,110,PUE,Palmar de Bravo
catalogo_municipio1747,110,VER,Mixtla de Altamirano
catalogo_municipio1748,111,CHP,Zinacantán
catalogo_municipio1749,111,JAL,Valle de Guadalupe
catalogo_municipio1750,111,MEX,Villa de Allende
catalogo_municipio1751,111,MIC,Ziracuaretiro
catalogo_municipio1752,111,OAX,San Antonio Tepetlapa
catalogo_municipio1753,111,PUE,Pantepec
catalogo_municipio1754,111,VER,Moloacán
catalogo_municipio1755,112,CHP,San Juan Cancuc
catalogo_municipio1756,112,JAL,Valle de Juárez
catalogo_municipio1757,112,MEX,Villa del Carbón
catalogo_municipio1758,112,MIC,Zitácuaro
catalogo_municipio1759,112,OAX,San Baltazar Chichicápam
catalogo_municipio1760,112,PUE,Petlalcingo
catalogo_municipio1761,112,VER,Naolinco
catalogo_municipio1762,113,CHP,Aldama
catalogo_municipio1763,113,JAL,San Gabriel
catalogo_municipio1764,113,MEX,Villa Guerrero
catalogo_municipio1765,113,MIC,José Sixto Verduzco
catalogo_municipio1766,113,OAX,San Baltazar Loxicha
catalogo_municipio1767,113,PUE,Piaxtla
catalogo_municipio1768,113,VER,Naranjal
catalogo_municipio1769,114,CHP,Benemérito de las Américas
catalogo_municipio1770,114,JAL,Villa Corona
catalogo_municipio1771,114,MEX,Villa Victoria
catalogo_municipio1772,114,OAX,San Baltazar Yatzachi el Bajo
catalogo_municipio1773,114,PUE,Puebla
catalogo_municipio1774,114,VER,Nautla
catalogo_municipio1775,115,CHP,Maravilla Tenejapa
catalogo_municipio1776,115,JAL,Villa Guerrero
catalogo_municipio1777,115,MEX,Xonacatlán
catalogo_municipio1778,115,OAX,San Bartolo Coyotepec
catalogo_municipio1779,115,PUE,Quecholac
catalogo_municipio1780,115,VER,Nogales
catalogo_municipio1781,116,CHP,Marqués de Comillas
catalogo_municipio1782,116,JAL,Villa Hidalgo
catalogo_municipio1783,116,MEX,Zacazonapan
catalogo_municipio1784,116,OAX,San Bartolomé Ayautla
catalogo_municipio1785,116,PUE,Quimixtlán
catalogo_municipio1786,116,VER,Oluta
catalogo_municipio1787,117,CHP,Montecristo de Guerrero
catalogo_municipio1788,117,JAL,Cañadas de Obregón
catalogo_municipio1789,117,MEX,Zacualpan
catalogo_municipio1790,117,OAX,San Bartolomé Loxicha
catalogo_municipio1791,117,PUE,Rafael Lara Grajales
catalogo_municipio1792,117,VER,Omealca
catalogo_municipio1793,118,CHP,San Andrés Duraznal
catalogo_municipio1794,118,JAL,Yahualica de González Gallo
catalogo_municipio1795,118,MEX,Zinacantepec
catalogo_municipio1796,118,OAX,San Bartolomé Quialana
catalogo_municipio1797,118,PUE,Los Reyes de Juárez
catalogo_municipio1798,118,VER,Orizaba
catalogo_municipio1799,119,CHP,Santiago el Pinar
catalogo_municipio1800,119,JAL,Zacoalco de Torres
catalogo_municipio1801,119,MEX,Zumpahuacán
catalogo_municipio1802,119,OAX,San Bartolomé Yucuañe
catalogo_municipio1803,119,PUE,San Andrés Cholula
catalogo_municipio1804,119,VER,Otatitlán
catalogo_municipio1805,120,JAL,Zapopan
catalogo_municipio1806,120,MEX,Zumpango
catalogo_municipio1807,120,OAX,San Bartolomé Zoogocho
catalogo_municipio1808,120,PUE,San Antonio Cañada
catalogo_municipio1809,120,VER,Oteapan
catalogo_municipio1810,121,JAL,Zapotiltic
catalogo_municipio1811,121,MEX,Cuautitlán Izcalli
catalogo_municipio1812,121,OAX,San Bartolo Soyaltepec
catalogo_municipio1813,121,PUE,San Diego la Mesa Tochimiltzingo
catalogo_municipio1814,121,VER,Ozuluama de Mascareñas
catalogo_municipio1815,122,JAL,Zapotitlán de Vadillo
catalogo_municipio1816,122,MEX,Valle de Chalco Solidaridad
catalogo_municipio1817,122,OAX,San Bartolo Yautepec
catalogo_municipio1818,122,PUE,San Felipe Teotlalcingo
catalogo_municipio1819,122,VER,Pajapan
catalogo_municipio1820,123,JAL,Zapotlán del Rey
catalogo_municipio1821,123,MEX,Luvianos
catalogo_municipio1822,123,OAX,San Bernardo Mixtepec
catalogo_municipio1823,123,PUE,San Felipe Tepatlán
catalogo_municipio1824,123,VER,Pánuco
catalogo_municipio1825,124,JAL,Zapotlanejo
catalogo_municipio1826,124,MEX,San José del Rincón
catalogo_municipio1827,124,OAX,San Blas Atempa
catalogo_municipio1828,124,PUE,San Gabriel Chilac
catalogo_municipio1829,124,VER,Papantla
catalogo_municipio1830,125,JAL,San Ignacio Cerro Gordo
catalogo_municipio1831,125,MEX,Tonanitla
catalogo_municipio1832,125,OAX,San Carlos Yautepec
catalogo_municipio1833,125,PUE,San Gregorio Atzompa
catalogo_municipio1834,125,VER,Paso del Macho
catalogo_municipio1835,126,OAX,San Cristóbal Amatlán
catalogo_municipio1836,126,PUE,San Jerónimo Tecuanipan
catalogo_municipio1837,126,VER,Paso de Ovejas
catalogo_municipio1838,127,OAX,San Cristóbal Amoltepec
catalogo_municipio1839,127,PUE,San Jerónimo Xayacatlán
catalogo_municipio1840,127,VER,La Perla
catalogo_municipio1841,128,OAX,San Cristóbal Lachirioag
catalogo_municipio1842,128,PUE,San José Chiapa
catalogo_municipio1843,128,VER,Perote
catalogo_municipio1844,129,OAX,San Cristóbal Suchixtlahuaca
catalogo_municipio1845,129,PUE,San José Miahuatlán
catalogo_municipio1846,129,VER,Platón Sánchez
catalogo_municipio1847,130,OAX,San Dionisio del Mar
catalogo_municipio1848,130,PUE,San Juan Atenco
catalogo_municipio1849,130,VER,Playa Vicente
catalogo_municipio1850,131,OAX,San Dionisio Ocotepec
catalogo_municipio1851,131,PUE,San Juan Atzompa
catalogo_municipio1852,131,VER,Poza Rica de Hidalgo
catalogo_municipio1853,132,OAX,San Dionisio Ocotlán
catalogo_municipio1854,132,PUE,San Martín Texmelucan
catalogo_municipio1855,132,VER,Las Vigas de Ramírez
catalogo_municipio1856,133,OAX,San Esteban Atatlahuca
catalogo_municipio1857,133,PUE,San Martín Totoltepec
catalogo_municipio1858,133,VER,Pueblo Viejo
catalogo_municipio1859,134,OAX,San Felipe Jalapa de Díaz
catalogo_municipio1860,134,PUE,San Matías Tlalancaleca
catalogo_municipio1861,134,VER,Puente Nacional
catalogo_municipio1862,135,OAX,San Felipe Tejalápam
catalogo_municipio1863,135,PUE,San Miguel Ixitlán
catalogo_municipio1864,135,VER,Rafael Delgado
catalogo_municipio1865,136,OAX,San Felipe Usila
catalogo_municipio1866,136,PUE,San Miguel Xoxtla
catalogo_municipio1867,136,VER,Rafael Lucio
catalogo_municipio1868,137,OAX,San Francisco Cahuacuá
catalogo_municipio1869,137,PUE,San Nicolás Buenos Aires
catalogo_municipio1870,137,VER,Los Reyes
catalogo_municipio1871,138,OAX,San Francisco Cajonos
catalogo_municipio1872,138,PUE,San Nicolás de los Ranchos
catalogo_municipio1873,138,VER,Río Blanco
catalogo_municipio1874,139,OAX,San Francisco Chapulapa
catalogo_municipio1875,139,PUE,San Pablo Anicano
catalogo_municipio1876,139,VER,Saltabarranca
catalogo_municipio1877,140,OAX,San Francisco Chindúa
catalogo_municipio1878,140,PUE,San Pedro Cholula
catalogo_municipio1879,140,VER,San Andrés Tenejapan
catalogo_municipio1880,141,OAX,San Francisco del Mar
catalogo_municipio1881,141,PUE,San Pedro Yeloixtlahuaca
catalogo_municipio1882,141,VER,San Andrés Tuxtla
catalogo_municipio1883,142,OAX,San Francisco Huehuetlán
catalogo_municipio1884,142,PUE,San Salvador el Seco
catalogo_municipio1885,142,VER,San Juan Evangelista
catalogo_municipio1886,143,OAX,San Francisco Ixhuatán
catalogo_municipio1887,143,PUE,San Salvador el Verde
catalogo_municipio1888,143,VER,Santiago Tuxtla
catalogo_municipio1889,144,OAX,San Francisco Jaltepetongo
catalogo_municipio1890,144,PUE,San Salvador Huixcolotla
catalogo_municipio1891,144,VER,Sayula de Alemán
catalogo_municipio1892,145,OAX,San Francisco Lachigoló
catalogo_municipio1893,145,PUE,San Sebastián Tlacotepec
catalogo_municipio1894,145,VER,Soconusco
catalogo_municipio1895,146,OAX,San Francisco Logueche
catalogo_municipio1896,146,PUE,Santa Catarina Tlaltempan
catalogo_municipio1897,146,VER,Sochiapa
catalogo_municipio1898,147,OAX,San Francisco Nuxaño
catalogo_municipio1899,147,PUE,Santa Inés Ahuatempan
catalogo_municipio1900,147,VER,Soledad Atzompa
catalogo_municipio1901,148,OAX,San Francisco Ozolotepec
catalogo_municipio1902,148,PUE,Santa Isabel Cholula
catalogo_municipio1903,148,VER,Soledad de Doblado
catalogo_municipio1904,149,OAX,San Francisco Sola
catalogo_municipio1905,149,PUE,Santiago Miahuatlán
catalogo_municipio1906,149,VER,Soteapan
catalogo_municipio1907,150,OAX,San Francisco Telixtlahuaca
catalogo_municipio1908,150,PUE,Huehuetlán el Grande
catalogo_municipio1909,150,VER,Tamalín
catalogo_municipio1910,151,OAX,San Francisco Teopan
catalogo_municipio1911,151,PUE,Santo Tomás Hueyotlipan
catalogo_municipio1912,151,VER,Tamiahua
catalogo_municipio1913,152,OAX,San Francisco Tlapancingo
catalogo_municipio1914,152,PUE,Soltepec
catalogo_municipio1915,152,VER,Tampico Alto
catalogo_municipio1916,153,OAX,San Gabriel Mixtepec
catalogo_municipio1917,153,PUE,Tecali de Herrera
catalogo_municipio1918,153,VER,Tancoco
catalogo_municipio1919,154,OAX,San Ildefonso Amatlán
catalogo_municipio1920,154,PUE,Tecamachalco
catalogo_municipio1921,154,VER,Tantima
catalogo_municipio1922,155,OAX,San Ildefonso Sola
catalogo_municipio1923,155,PUE,Tecomatlán
catalogo_municipio1924,155,VER,Tantoyuca
catalogo_municipio1925,156,OAX,San Ildefonso Villa Alta
catalogo_municipio1926,156,PUE,Tehuacán
catalogo_municipio1927,156,VER,Tatatila
catalogo_municipio1928,157,OAX,San Jacinto Amilpas
catalogo_municipio1929,157,PUE,Tehuitzingo
catalogo_municipio1930,157,VER,Castillo de Teayo
catalogo_municipio1931,158,OAX,San Jacinto Tlacotepec
catalogo_municipio1932,158,PUE,Tenampulco
catalogo_municipio1933,158,VER,Tecolutla
catalogo_municipio1934,159,OAX,San Jerónimo Coatlán
catalogo_municipio1935,159,PUE,Teopantlán
catalogo_municipio1936,159,VER,Tehuipango
catalogo_municipio1937,160,OAX,San Jerónimo Silacayoapilla
catalogo_municipio1938,160,PUE,Teotlalco
catalogo_municipio1939,160,VER,Álamo Temapache
catalogo_municipio1940,161,OAX,San Jerónimo Sosola
catalogo_municipio1941,161,PUE,Tepanco de López
catalogo_municipio1942,161,VER,Tempoal
catalogo_municipio1943,162,OAX,San Jerónimo Taviche
catalogo_municipio1944,162,PUE,Tepango de Rodríguez
catalogo_municipio1945,162,VER,Tenampa
catalogo_municipio1946,163,OAX,San Jerónimo Tecóatl
catalogo_municipio1947,163,PUE,Tepatlaxco de Hidalgo
catalogo_municipio1948,163,VER,Tenochtitlán
catalogo_municipio1949,164,OAX,San Jorge Nuchita
catalogo_municipio1950,164,PUE,Tepeaca
catalogo_municipio1951,164,VER,Teocelo
catalogo_municipio1952,165,OAX,San José Ayuquila
catalogo_municipio1953,165,PUE,Tepemaxalco
catalogo_municipio1954,165,VER,Tepatlaxco
catalogo_municipio1955,166,OAX,San José Chiltepec
catalogo_municipio1956,166,PUE,Tepeojuma
catalogo_municipio1957,166,VER,Tepetlán
catalogo_municipio1958,167,OAX,San José del Peñasco
catalogo_municipio1959,167,PUE,Tepetzintla
catalogo_municipio1960,167,VER,Tepetzintla
catalogo_municipio1961,168,OAX,San José Estancia Grande
catalogo_municipio1962,168,PUE,Tepexco
catalogo_municipio1963,168,VER,Tequila
catalogo_municipio1964,169,OAX,San José Independencia
catalogo_municipio1965,169,PUE,Tepexi de Rodríguez
catalogo_municipio1966,169,VER,José Azueta
catalogo_municipio1967,170,OAX,San José Lachiguiri
catalogo_municipio1968,170,PUE,Tepeyahualco
catalogo_municipio1969,170,VER,Texcatepec
catalogo_municipio1970,171,OAX,San José Tenango
catalogo_municipio1971,171,PUE,Tepeyahualco de Cuauhtémoc
catalogo_municipio1972,171,VER,Texhuacán
catalogo_municipio1973,172,OAX,San Juan Achiutla
catalogo_municipio1974,172,PUE,Tetela de Ocampo
catalogo_municipio1975,172,VER,Texistepec
catalogo_municipio1976,173,OAX,San Juan Atepec
catalogo_municipio1977,173,PUE,Teteles de Avila Castillo
catalogo_municipio1978,173,VER,Tezonapa
catalogo_municipio1979,174,OAX,Ánimas Trujano
catalogo_municipio1980,174,PUE,Teziutlán
catalogo_municipio1981,174,VER,Tierra Blanca
catalogo_municipio1982,175,OAX,San Juan Bautista Atatlahuca
catalogo_municipio1983,175,PUE,Tianguismanalco
catalogo_municipio1984,175,VER,Tihuatlán
catalogo_municipio1985,176,OAX,San Juan Bautista Coixtlahuaca
catalogo_municipio1986,176,PUE,Tilapa
catalogo_municipio1987,176,VER,Tlacojalpan
catalogo_municipio1988,177,OAX,San Juan Bautista Cuicatlán
catalogo_municipio1989,177,PUE,Tlacotepec de Benito Juárez
catalogo_municipio1990,177,VER,Tlacolulan
catalogo_municipio1991,178,OAX,San Juan Bautista Guelache
catalogo_municipio1992,178,PUE,Tlacuilotepec
catalogo_municipio1993,178,VER,Tlacotalpan
catalogo_municipio1994,179,OAX,San Juan Bautista Jayacatlán
catalogo_municipio1995,179,PUE,Tlachichuca
catalogo_municipio1996,179,VER,Tlacotepec de Mejía
catalogo_municipio1997,180,OAX,San Juan Bautista Lo de Soto
catalogo_municipio1998,180,PUE,Tlahuapan
catalogo_municipio1999,180,VER,Tlachichilco
catalogo_municipio2000,181,OAX,San Juan Bautista Suchitepec
catalogo_municipio2001,181,PUE,Tlaltenango
catalogo_municipio2002,181,VER,Tlalixcoyan
catalogo_municipio2003,182,OAX,San Juan Bautista Tlacoatzintepec
catalogo_municipio2004,182,PUE,Tlanepantla
catalogo_municipio2005,182,VER,Tlalnelhuayocan
catalogo_municipio2006,183,OAX,San Juan Bautista Tlachichilco
catalogo_municipio2007,183,PUE,Tlaola
catalogo_municipio2008,183,VER,Tlapacoyan
catalogo_municipio2009,184,OAX,San Juan Bautista Tuxtepec
catalogo_municipio2010,184,PUE,Tlapacoya
catalogo_municipio2011,184,VER,Tlaquilpa
catalogo_municipio2012,185,OAX,San Juan Cacahuatepec
catalogo_municipio2013,185,PUE,Tlapanalá
catalogo_municipio2014,185,VER,Tlilapan
catalogo_municipio2015,186,OAX,San Juan Cieneguilla
catalogo_municipio2016,186,PUE,Tlatlauquitepec
catalogo_municipio2017,186,VER,Tomatlán
catalogo_municipio2018,187,OAX,San Juan Coatzóspam
catalogo_municipio2019,187,PUE,Tlaxco
catalogo_municipio2020,187,VER,Tonayán
catalogo_municipio2021,188,OAX,San Juan Colorado
catalogo_municipio2022,188,PUE,Tochimilco
catalogo_municipio2023,188,VER,Totutla
catalogo_municipio2024,189,OAX,San Juan Comaltepec
catalogo_municipio2025,189,PUE,Tochtepec
catalogo_municipio2026,189,VER,Tuxpan
catalogo_municipio2027,190,OAX,San Juan Cotzocón
catalogo_municipio2028,190,PUE,Totoltepec de Guerrero
catalogo_municipio2029,190,VER,Tuxtilla
catalogo_municipio2030,191,OAX,San Juan Chicomezúchil
catalogo_municipio2031,191,PUE,Tulcingo
catalogo_municipio2032,191,VER,Ursulo Galván
catalogo_municipio2033,192,OAX,San Juan Chilateca
catalogo_municipio2034,192,PUE,Tuzamapan de Galeana
catalogo_municipio2035,192,VER,Vega de Alatorre
catalogo_municipio2036,193,OAX,San Juan del Estado
catalogo_municipio2037,193,PUE,Tzicatlacoyan
catalogo_municipio2038,193,VER,Veracruz
catalogo_municipio2039,194,OAX,San Juan del Río
catalogo_municipio2040,194,PUE,Venustiano Carranza
catalogo_municipio2041,194,VER,Villa Aldama
catalogo_municipio2042,195,OAX,San Juan Diuxi
catalogo_municipio2043,195,PUE,Vicente Guerrero
catalogo_municipio2044,195,VER,Xoxocotla
catalogo_municipio2045,196,OAX,San Juan Evangelista Analco
catalogo_municipio2046,196,PUE,Xayacatlán de Bravo
catalogo_municipio2047,196,VER,Yanga
catalogo_municipio2048,197,OAX,San Juan Guelavía
catalogo_municipio2049,197,PUE,Xicotepec
catalogo_municipio2050,197,VER,Yecuatla
catalogo_municipio2051,198,OAX,San Juan Guichicovi
catalogo_municipio2052,198,PUE,Xicotlán
catalogo_municipio2053,198,VER,Zacualpan
catalogo_municipio2054,199,OAX,San Juan Ihualtepec
catalogo_municipio2055,199,PUE,Xiutetelco
catalogo_municipio2056,199,VER,Zaragoza
catalogo_municipio2057,200,OAX,San Juan Juquila Mixes
catalogo_municipio2058,200,PUE,Xochiapulco
catalogo_municipio2059,200,VER,Zentla
catalogo_municipio2060,201,OAX,San Juan Juquila Vijanos
catalogo_municipio2061,201,PUE,Xochiltepec
catalogo_municipio2062,201,VER,Zongolica
catalogo_municipio2063,202,OAX,San Juan Lachao
catalogo_municipio2064,202,PUE,Xochitlán de Vicente Suárez
catalogo_municipio2065,202,VER,Zontecomatlán de López y Fuentes
catalogo_municipio2066,203,OAX,San Juan Lachigalla
catalogo_municipio2067,203,PUE,Xochitlán Todos Santos
catalogo_municipio2068,203,VER,Zozocolco de Hidalgo
catalogo_municipio2069,204,OAX,San Juan Lajarcia
catalogo_municipio2070,204,PUE,Yaonáhuac
catalogo_municipio2071,204,VER,Agua Dulce
catalogo_municipio2072,205,OAX,San Juan Lalana
catalogo_municipio2073,205,PUE,Yehualtepec
catalogo_municipio2074,205,VER,El Higo
catalogo_municipio2075,206,OAX,San Juan de los Cués
catalogo_municipio2076,206,PUE,Zacapala
catalogo_municipio2077,206,VER,Nanchital de Lázaro Cárdenas del Río
catalogo_municipio2078,207,OAX,San Juan Mazatlán
catalogo_municipio2079,207,PUE,Zacapoaxtla
catalogo_municipio2080,207,VER,Tres Valles
catalogo_municipio2081,208,OAX,San Juan Mixtepec -Dto. 08 -
catalogo_municipio2082,208,PUE,Zacatlán
catalogo_municipio2083,208,VER,Carlos A. Carrillo
catalogo_municipio2084,209,OAX,San Juan Mixtepec -Dto. 26 -
catalogo_municipio2085,209,PUE,Zapotitlán
catalogo_municipio2086,209,VER,Tatahuicapan de Juárez
catalogo_municipio2087,210,OAX,San Juan Ñumí
catalogo_municipio2088,210,PUE,Zapotitlán de Méndez
catalogo_municipio2089,210,VER,Uxpanapa
catalogo_municipio2090,211,OAX,San Juan Ozolotepec
catalogo_municipio2091,211,PUE,Zaragoza
catalogo_municipio2092,211,VER,San Rafael
catalogo_municipio2093,212,OAX,San Juan Petlapa
catalogo_municipio2094,212,PUE,Zautla
catalogo_municipio2095,212,VER,Santiago Sochiapan
catalogo_municipio2096,213,OAX,San Juan Quiahije
catalogo_municipio2097,213,PUE,Zihuateutla
catalogo_municipio2098,214,OAX,San Juan Quiotepec
catalogo_municipio2099,214,PUE,Zinacatepec
catalogo_municipio2100,215,OAX,San Juan Sayultepec
catalogo_municipio2101,215,PUE,Zongozotla
catalogo_municipio2102,216,OAX,San Juan Tabaá
catalogo_municipio2103,216,PUE,Zoquiapan
catalogo_municipio2104,217,OAX,San Juan Tamazola
catalogo_municipio2105,217,PUE,Zoquitlán
catalogo_municipio2106,218,OAX,San Juan Teita
catalogo_municipio2107,219,OAX,San Juan Teitipac
catalogo_municipio2108,220,OAX,San Juan Tepeuxila
catalogo_municipio2109,221,OAX,San Juan Teposcolula
catalogo_municipio2110,222,OAX,San Juan Yaeé
catalogo_municipio2111,223,OAX,San Juan Yatzona
catalogo_municipio2112,224,OAX,San Juan Yucuita
catalogo_municipio2113,225,OAX,San Lorenzo
catalogo_municipio2114,226,OAX,San Lorenzo Albarradas
catalogo_municipio2115,227,OAX,San Lorenzo Cacaotepec
catalogo_municipio2116,228,OAX,San Lorenzo Cuaunecuiltitla
catalogo_municipio2117,229,OAX,San Lorenzo Texmelúcan
catalogo_municipio2118,230,OAX,San Lorenzo Victoria
catalogo_municipio2119,231,OAX,San Lucas Camotlán
catalogo_municipio2120,232,OAX,San Lucas Ojitlán
catalogo_municipio2121,233,OAX,San Lucas Quiaviní
catalogo_municipio2122,234,OAX,San Lucas Zoquiápam
catalogo_municipio2123,235,OAX,San Luis Amatlán
catalogo_municipio2124,236,OAX,San Marcial Ozolotepec
catalogo_municipio2125,237,OAX,San Marcos Arteaga
catalogo_municipio2126,238,OAX,San Martín de los Cansecos
catalogo_municipio2127,239,OAX,San Martín Huamelúlpam
catalogo_municipio2128,240,OAX,San Martín Itunyoso
catalogo_municipio2129,241,OAX,San Martín Lachilá
catalogo_municipio2130,242,OAX,San Martín Peras
catalogo_municipio2131,243,OAX,San Martín Tilcajete
catalogo_municipio2132,244,OAX,San Martín Toxpalan
catalogo_municipio2133,245,OAX,San Martín Zacatepec
catalogo_municipio2134,246,OAX,San Mateo Cajonos
catalogo_municipio2135,247,OAX,Capulálpam de Méndez
catalogo_municipio2136,248,OAX,San Mateo del Mar
catalogo_municipio2137,249,OAX,San Mateo Yoloxochitlán
catalogo_municipio2138,250,OAX,San Mateo Etlatongo
catalogo_municipio2139,251,OAX,San Mateo Nejápam
catalogo_municipio2140,252,OAX,San Mateo Peñasco
catalogo_municipio2141,253,OAX,San Mateo Piñas
catalogo_municipio2142,254,OAX,San Mateo Río Hondo
catalogo_municipio2143,255,OAX,San Mateo Sindihui
catalogo_municipio2144,256,OAX,San Mateo Tlapiltepec
catalogo_municipio2145,257,OAX,San Melchor Betaza
catalogo_municipio2146,258,OAX,San Miguel Achiutla
catalogo_municipio2147,259,OAX,San Miguel Ahuehuetitlán
catalogo_municipio2148,260,OAX,San Miguel Aloápam
catalogo_municipio2149,261,OAX,San Miguel Amatitlán
catalogo_municipio2150,262,OAX,San Miguel Amatlán
catalogo_municipio2151,263,OAX,San Miguel Coatlán
catalogo_municipio2152,264,OAX,San Miguel Chicahua
catalogo_municipio2153,265,OAX,San Miguel Chimalapa
catalogo_municipio2154,266,OAX,San Miguel del Puerto
catalogo_municipio2155,267,OAX,San Miguel del Río
catalogo_municipio2156,268,OAX,San Miguel Ejutla
catalogo_municipio2157,269,OAX,San Miguel el Grande
catalogo_municipio2158,270,OAX,San Miguel Huautla
catalogo_municipio2159,271,OAX,San Miguel Mixtepec
catalogo_municipio2160,272,OAX,San Miguel Panixtlahuaca
catalogo_municipio2161,273,OAX,San Miguel Peras
catalogo_municipio2162,274,OAX,San Miguel Piedras
catalogo_municipio2163,275,OAX,San Miguel Quetzaltepec
catalogo_municipio2164,276,OAX,San Miguel Santa Flor
catalogo_municipio2165,277,OAX,Villa Sola de Vega
catalogo_municipio2166,278,OAX,San Miguel Soyaltepec
catalogo_municipio2167,279,OAX,San Miguel Suchixtepec
catalogo_municipio2168,280,OAX,Villa Talea de Castro
catalogo_municipio2169,281,OAX,San Miguel Tecomatlán
catalogo_municipio2170,282,OAX,San Miguel Tenango
catalogo_municipio2171,283,OAX,San Miguel Tequixtepec
catalogo_municipio2172,284,OAX,San Miguel Tilquiápam
catalogo_municipio2173,285,OAX,San Miguel Tlacamama
catalogo_municipio2174,286,OAX,San Miguel Tlacotepec
catalogo_municipio2175,287,OAX,San Miguel Tulancingo
catalogo_municipio2176,288,OAX,San Miguel Yotao
catalogo_municipio2177,289,OAX,San Nicolás
catalogo_municipio2178,290,OAX,San Nicolás Hidalgo
catalogo_municipio2179,291,OAX,San Pablo Coatlán
catalogo_municipio2180,292,OAX,San Pablo Cuatro Venados
catalogo_municipio2181,293,OAX,San Pablo Etla
catalogo_municipio2182,294,OAX,San Pablo Huitzo
catalogo_municipio2183,295,OAX,San Pablo Huixtepec
catalogo_municipio2184,296,OAX,San Pablo Macuiltianguis
catalogo_municipio2185,297,OAX,San Pablo Tijaltepec
catalogo_municipio2186,298,OAX,San Pablo Villa de Mitla
catalogo_municipio2187,299,OAX,San Pablo Yaganiza
catalogo_municipio2188,300,OAX,San Pedro Amuzgos
catalogo_municipio2189,301,OAX,San Pedro Apóstol
catalogo_municipio2190,302,OAX,San Pedro Atoyac
catalogo_municipio2191,303,OAX,San Pedro Cajonos
catalogo_municipio2192,304,OAX,San Pedro Coxcaltepec Cántaros
catalogo_municipio2193,305,OAX,San Pedro Comitancillo
catalogo_municipio2194,306,OAX,San Pedro el Alto
catalogo_municipio2195,307,OAX,San Pedro Huamelula
catalogo_municipio2196,308,OAX,San Pedro Huilotepec
catalogo_municipio2197,309,OAX,San Pedro Ixcatlán
catalogo_municipio2198,310,OAX,San Pedro Ixtlahuaca
catalogo_municipio2199,311,OAX,San Pedro Jaltepetongo
catalogo_municipio2200,312,OAX,San Pedro Jicayán
catalogo_municipio2201,313,OAX,San Pedro Jocotipac
catalogo_municipio2202,314,OAX,San Pedro Juchatengo
catalogo_municipio2203,315,OAX,San Pedro Mártir
catalogo_municipio2204,316,OAX,San Pedro Mártir Quiechapa
catalogo_municipio2205,317,OAX,San Pedro Mártir Yucuxaco
catalogo_municipio2206,318,OAX,San Pedro Mixtepec -Dto. 22 -
catalogo_municipio2207,319,OAX,San Pedro Mixtepec -Dto. 26 -
catalogo_municipio2208,320,OAX,San Pedro Molinos
catalogo_municipio2209,321,OAX,San Pedro Nopala
catalogo_municipio2210,322,OAX,San Pedro Ocopetatillo
catalogo_municipio2211,323,OAX,San Pedro Ocotepec
catalogo_municipio2212,324,OAX,San Pedro Pochutla
catalogo_municipio2213,325,OAX,San Pedro Quiatoni
catalogo_municipio2214,326,OAX,San Pedro Sochiápam
catalogo_municipio2215,327,OAX,San Pedro Tapanatepec
catalogo_municipio2216,328,OAX,San Pedro Taviche
catalogo_municipio2217,329,OAX,San Pedro Teozacoalco
catalogo_municipio2218,330,OAX,San Pedro Teutila
catalogo_municipio2219,331,OAX,San Pedro Tidaá
catalogo_municipio2220,332,OAX,San Pedro Topiltepec
catalogo_municipio2221,333,OAX,San Pedro Totolápam
catalogo_municipio2222,334,OAX,Villa de Tututepec de Melchor Ocampo
catalogo_municipio2223,335,OAX,San Pedro Yaneri
catalogo_municipio2224,336,OAX,San Pedro Yólox
catalogo_municipio2225,337,OAX,San Pedro y San Pablo Ayutla
catalogo_municipio2226,338,OAX,Villa de Etla
catalogo_municipio2227,339,OAX,San Pedro y San Pablo Teposcolula
catalogo_municipio2228,340,OAX,San Pedro y San Pablo Tequixtepec
catalogo_municipio2229,341,OAX,San Pedro Yucunama
catalogo_municipio2230,342,OAX,San Raymundo Jalpan
catalogo_municipio2231,343,OAX,San Sebastián Abasolo
catalogo_municipio2232,344,OAX,San Sebastián Coatlán
catalogo_municipio2233,345,OAX,San Sebastián Ixcapa
catalogo_municipio2234,346,OAX,San Sebastián Nicananduta
catalogo_municipio2235,347,OAX,San Sebastián Río Hondo
