id,c_colonia,c_codigopostal,descripcion
catalogo_colonias51104,1414,35264,El Capulín
catalogo_colonias51105,1414,37295,Loma Verde
catalogo_colonias51106,1414,40852,Las Flores
catalogo_colonias51107,1414,43223,J. Trinidad Hernández Ibarra
catalogo_colonias51108,1414,59773,Tengüecho
catalogo_colonias51109,1414,62778,El Texcal
catalogo_colonias51110,1414,63536,El Agua Caliente
catalogo_colonias51111,1414,66635,Nueva Democracia
catalogo_colonias51112,1414,69011,Santo Domingo Tianguistengo
catalogo_colonias51113,1414,73994,Guadalupe Sarabia
catalogo_colonias51114,1414,76840,Cuarto Centenario
catalogo_colonias51115,1414,79604,Cieneguillas
catalogo_colonias51116,1414,80845,El Tule de Arriba
catalogo_colonias51117,1414,85777,San Vicente
catalogo_colonias51118,1414,86690,San Antonio INVITAB
catalogo_colonias51119,1414,90435,El Prado
catalogo_colonias51120,1414,92412,Cervantes
catalogo_colonias51121,1414,97947,Timul
catalogo_colonias51122,1414,98698,La Gavia
catalogo_colonias51123,1415,09420,Los Picos VI-B
catalogo_colonias51124,1415,22170,Valle Dorado
catalogo_colonias51125,1415,27636,Piedras de Lumbre
catalogo_colonias51126,1415,30515,Unión y Progreso
catalogo_colonias51127,1415,35264,El Roble (Tres Tumbas)
catalogo_colonias51128,1415,37295,San Francisco
catalogo_colonias51129,1415,41872,Las Flores
catalogo_colonias51130,1415,43205,Cacala
catalogo_colonias51131,1415,45961,Agua Caliente
catalogo_colonias51132,1415,51714,Cochisquila
catalogo_colonias51133,1415,59774,Los Lobos
catalogo_colonias51134,1415,62778,La Cruz
catalogo_colonias51135,1415,63548,El Agua Caliente
catalogo_colonias51136,1415,66635,Villa Luz
catalogo_colonias51137,1415,73995,San Roque
catalogo_colonias51138,1415,76804,El Colibri de Banthi
catalogo_colonias51139,1415,79603,Chupaderos
catalogo_colonias51140,1415,80845,El Gallo
catalogo_colonias51141,1415,85776,Tojibampo
catalogo_colonias51142,1415,90435,El Prado
catalogo_colonias51143,1415,92415,Ocampo
catalogo_colonias51144,1415,97947,Kantirix
catalogo_colonias51145,1415,98692,Lázaro Cárdenas 2a Sección
catalogo_colonias51146,1416,09420,Nueva Rosita
catalogo_colonias51147,1416,22170,Colinas San Rafael
catalogo_colonias51148,1416,27640,Cuatrociénegas de Carranza Centro
catalogo_colonias51149,1416,30503,Huachipilín Calentura (La Ramadita)
catalogo_colonias51150,1416,31830,La Mejilla
catalogo_colonias51151,1416,35280,Londres
catalogo_colonias51152,1416,37295,Sangre de Cristo
catalogo_colonias51153,1416,39910,Las Golondrinas
catalogo_colonias51154,1416,43206,La Cumbre de Alumbres
catalogo_colonias51155,1416,45977,San José de Ornelas
catalogo_colonias51156,1416,51716,El Potrero
catalogo_colonias51157,1416,59774,Sauz de Guzmán
catalogo_colonias51158,1416,62773,Morelos
catalogo_colonias51159,1416,63543,El Aguacate
catalogo_colonias51160,1416,66635,Villa Sol
catalogo_colonias51161,1416,73995,Tetipanapa
catalogo_colonias51162,1416,76805,El Mirador
catalogo_colonias51163,1416,79603,San José de Gallinas
catalogo_colonias51164,1416,80846,El Sauce de los Gámez
catalogo_colonias51165,1416,85776,Yocojigua
catalogo_colonias51166,1416,86400,Pueblo Nuevo
catalogo_colonias51167,1416,90435,San Isidro
catalogo_colonias51168,1416,92417,Empalizada
catalogo_colonias51169,1416,97948,San Ignacio
catalogo_colonias51170,1416,98693,Asencion Torres
catalogo_colonias51171,1417,09429,Purísima Atlazolpa
catalogo_colonias51172,1417,20916,Cartuja
catalogo_colonias51173,1417,22180,Ampliación Reforma
catalogo_colonias51174,1417,43206,Sietla
catalogo_colonias51175,1417,45977,San Miguel Zapotitlán
catalogo_colonias51176,1417,51734,El Reynoso
catalogo_colonias51177,1417,59775,General Dámaso Cárdenas (Páramo)
catalogo_colonias51178,1417,62773,El Jagüey
catalogo_colonias51179,1417,63538,El Aire
catalogo_colonias51180,1417,66636,Hacienda los Pinos
catalogo_colonias51181,1417,69012,San Jose Chichihualtepec
catalogo_colonias51182,1417,73995,Tezontepec
catalogo_colonias51183,1417,76814,El Paraíso
catalogo_colonias51184,1417,79603,San José de las Flores
catalogo_colonias51185,1417,80846,Milpas Viejas
catalogo_colonias51186,1417,85777,Cerro Colorado (El Colorado)
catalogo_colonias51187,1417,86400,Comisión Federal de Electricidad
catalogo_colonias51188,1417,90435,Fracción el Derramadero
catalogo_colonias51189,1417,92419,Zaragoza
catalogo_colonias51190,1417,97948,Mocté
catalogo_colonias51191,1417,98694,Castorena
catalogo_colonias51192,1418,09430,Apatlaco
catalogo_colonias51193,1418,20298,Hacienda San Marcos
catalogo_colonias51194,1418,22180,INFONAVIT Cachanillas
catalogo_colonias51195,1418,27645,El Oso
catalogo_colonias51196,1418,30503,Durango
catalogo_colonias51197,1418,35266,Nuevo México
catalogo_colonias51198,1418,37296,El Carmen (C.T.M.)
catalogo_colonias51199,1418,43206,Tepeoco
catalogo_colonias51200,1418,45976,Casa Blanca
catalogo_colonias51201,1418,51734,San Luis
catalogo_colonias51202,1418,59780,Chilchota Centro
catalogo_colonias51203,1418,62773,Benito Juárez
catalogo_colonias51204,1418,63534,El Algodonal
catalogo_colonias51205,1418,66636,Jardines de los Pinos I
catalogo_colonias51206,1418,69013,Trinidad Huastepec
catalogo_colonias51207,1418,73996,Alchichica
catalogo_colonias51208,1418,76806,INFONAVIT Pedregoso 3a Sección
catalogo_colonias51209,1418,79603,La Tapona
catalogo_colonias51210,1418,80846,Tabalopa
catalogo_colonias51211,1418,85777,El Chinal
catalogo_colonias51212,1418,86400,La Ceiba (infonavit)
catalogo_colonias51213,1418,90446,Las Cañadas
catalogo_colonias51214,1418,92420,Chinampa de Gorostiza
catalogo_colonias51215,1418,97946,San Fernando
catalogo_colonias51216,1418,98696,Independiente
catalogo_colonias51217,1419,09430,El Triunfo
catalogo_colonias51218,1419,20174,Miradores de Santa Elena
catalogo_colonias51219,1419,22180,Parque Industrial La Mesa
catalogo_colonias51220,1419,27646,La Victoria
catalogo_colonias51221,1419,30503,El Guayabo
catalogo_colonias51222,1419,31850,Lindavista
catalogo_colonias51223,1419,35265,Pompeya
catalogo_colonias51224,1419,37296,Desarrollo El Potrero
catalogo_colonias51225,1419,40096,Las Margaritas
catalogo_colonias51226,1419,45978,San Pedro Itzicán
catalogo_colonias51227,1419,51733,Meyuca de Morelos
catalogo_colonias51228,1419,62773,Guadalupe Victoria
catalogo_colonias51229,1419,63538,El Anonito
catalogo_colonias51230,1419,66636,Fresnos IV
catalogo_colonias51231,1419,69014,Acaquizapan
catalogo_colonias51232,1419,73996,San José Alchichica
catalogo_colonias51233,1419,76815,El Porvenir
catalogo_colonias51234,1419,79603,Tecomates
catalogo_colonias51235,1419,80850,El Tule
catalogo_colonias51236,1419,85775,El Guamuchil
catalogo_colonias51237,1419,86400,Avenida de La Juventud
catalogo_colonias51238,1419,87504,Los Fresnos
catalogo_colonias51239,1419,90447,Alaxanto (El Llano)
catalogo_colonias51240,1419,92420,Kilómetro 22
catalogo_colonias51241,1419,98696,Las Torres
catalogo_colonias51242,1420,20172,Cumbres III
catalogo_colonias51243,1420,22183,Amparo Sánchez
catalogo_colonias51244,1420,30503,El Terrero
catalogo_colonias51245,1420,35265,San Julio
catalogo_colonias51246,1420,37675,San José del Potrero
catalogo_colonias51247,1420,40852,Las Mesas
catalogo_colonias51248,1420,43210,Coatlila
catalogo_colonias51249,1420,45976,San Jacinto
catalogo_colonias51250,1420,51724,Segunda del Monte (La Presa)
catalogo_colonias51251,1420,59783,Huecato
catalogo_colonias51252,1420,62773,El Tecolote
catalogo_colonias51253,1420,63535,El Arco
catalogo_colonias51254,1420,66636,Fresnos I
catalogo_colonias51255,1420,69015,Maninaltepec
catalogo_colonias51256,1420,73997,Chichicuautla
catalogo_colonias51257,1420,76804,El Rocío
catalogo_colonias51258,1420,79604,Buenavista
catalogo_colonias51259,1420,80850,El Mezquite
catalogo_colonias51260,1420,85775,El Maquipo
catalogo_colonias51261,1420,86720,Empleados de Confianza
catalogo_colonias51262,1420,87314,Los Girasoles
catalogo_colonias51263,1420,90446,Toltecapa
catalogo_colonias51264,1420,92420,La Pimienta
catalogo_colonias51265,1420,97822,Oxtapacab
catalogo_colonias51266,1420,98795,Barranquillas
catalogo_colonias51267,1421,20174,Villas de las Fuentes
catalogo_colonias51268,1421,22183,Sanchez Taboada II
catalogo_colonias51269,1421,27650,San Juan de Boquillas (San Juan)
catalogo_colonias51270,1421,30503,Guanacastal
catalogo_colonias51271,1421,35265,Banco Nacional
catalogo_colonias51272,1421,43211,Tlahuelompa (San Francisco Tlahuelompa)
catalogo_colonias51273,1421,45960,Santa Cruz El Grande
catalogo_colonias51274,1421,51720,Loma de Acuitlapilco
catalogo_colonias51275,1421,59786,Los Nogales
catalogo_colonias51276,1421,62773,El Tecolote
catalogo_colonias51277,1421,63535,El Arrayán
catalogo_colonias51278,1421,66636,Fresnos Norte
catalogo_colonias51279,1421,69015,San Juan Nochixtlan
catalogo_colonias51280,1421,73998,Itzoteno
catalogo_colonias51281,1421,76843,El Rodeo
catalogo_colonias51282,1421,79604,El Jabalí
catalogo_colonias51283,1421,80850,El Magistral
catalogo_colonias51284,1421,85775,El Zapote
catalogo_colonias51285,1421,86720,Francisco Villa
catalogo_colonias51286,1421,87470,Los Nogales
catalogo_colonias51287,1421,90446,Cuamantzingo
catalogo_colonias51288,1421,92420,Las Flores
catalogo_colonias51289,1421,97822,Itzincab
catalogo_colonias51290,1421,98780,Leyva
catalogo_colonias51291,1422,09438,Ampliación El Triunfo
catalogo_colonias51292,1422,20900,La Nogalera
catalogo_colonias51293,1422,27652,Reforma (La Colonia)
catalogo_colonias51294,1422,30503,Ignacio Ramirez
catalogo_colonias51295,1422,35265,División del Norte
catalogo_colonias51296,1422,37297,Brisas del Campo
catalogo_colonias51297,1422,41300,Las Mesas
catalogo_colonias51298,1422,43212,Jalapa
catalogo_colonias51299,1422,45964,El Zapote
catalogo_colonias51300,1422,51724,Primera del Monte (La Presa)
catalogo_colonias51301,1422,59790,Tanaquillo
catalogo_colonias51302,1422,62773,Club Haciendas de Ticumán
catalogo_colonias51303,1422,63548,El Arroyo del Tezcalame
catalogo_colonias51304,1422,66636,Pinos I
catalogo_colonias51305,1422,69016,Olleras
catalogo_colonias51306,1422,73998,Techachalco
catalogo_colonias51307,1422,76843,Lázaro Cárdenas (1a. Secc. del Rodeo)
catalogo_colonias51308,1422,79604,La Loma
catalogo_colonias51309,1422,80853,Rincón de los Santos
catalogo_colonias51310,1422,85775,La Quintera
catalogo_colonias51311,1422,87504,Los Pinos
catalogo_colonias51312,1422,90447,El Llano
catalogo_colonias51313,1422,92420,Los Órganos
catalogo_colonias51314,1422,97822,Sotuta de Peón
catalogo_colonias51315,1422,98795,ing. Julián Adame
catalogo_colonias51316,1423,20928,Solar de Jonacatique
catalogo_colonias51317,1423,22185,Sanchez Taboada Produtsa
catalogo_colonias51318,1423,27655,El Venado
catalogo_colonias51319,1423,30503,Paredón
catalogo_colonias51320,1423,35265,Jauja
catalogo_colonias51321,1423,37297,Brisas del Campo II
catalogo_colonias51322,1423,40500,Las Minitas
catalogo_colonias51323,1423,43212,Matlatlán
catalogo_colonias51324,1423,45965,Cuitzeo
catalogo_colonias51325,1423,51726,Agua Amarga
catalogo_colonias51326,1423,59791,Carapan
catalogo_colonias51327,1423,62773,Huertos de Ticumán
catalogo_colonias51328,1423,63548,El Aserradero
catalogo_colonias51329,1423,66636,Nuevo Amanecer 1
catalogo_colonias51330,1423,69016,San Sebastián Frontera
catalogo_colonias51331,1423,74000,Centro
catalogo_colonias51332,1423,79604,San Diego
catalogo_colonias51333,1423,80853,Los Llanos
catalogo_colonias51334,1423,85777,Basiroa
catalogo_colonias51335,1423,90446,Pedro Borjas
catalogo_colonias51336,1423,92430,Gutiérrez Zamora
catalogo_colonias51337,1423,97823,Chinkilá
catalogo_colonias51338,1423,98794,La Manga
catalogo_colonias51339,1424,22186,Anexa Sanchez Taboada
catalogo_colonias51340,1424,27656,Antiguos Mineros del Norte (Santa Tecla)
catalogo_colonias51341,1424,30505,Josefa Ortiz de Domínguez
catalogo_colonias51342,1424,37297,Industrial La Capilla
catalogo_colonias51343,1424,41904,Las Ollitas
catalogo_colonias51344,1424,43212,Mimiahuaco
catalogo_colonias51345,1424,45965,Estancia de Cuitzeo
catalogo_colonias51346,1424,51727,Tecolotepec
catalogo_colonias51347,1424,59792,Acachuén
catalogo_colonias51348,1424,62778,Francisco Javier Mina
catalogo_colonias51349,1424,63540,El Bajío
catalogo_colonias51350,1424,66636,Nuevo Amanecer 2
catalogo_colonias51351,1424,69017,El Higo
catalogo_colonias51352,1424,76843,Tercera Sección del Rodeo
catalogo_colonias51353,1424,79604,Fraccionamiento Ejido San Marcos
catalogo_colonias51354,1424,80853,Canutillos
catalogo_colonias51355,1424,85777,El Carrizal
catalogo_colonias51356,1424,87315,Los Vergeles
catalogo_colonias51357,1424,90446,Las Cañadas
catalogo_colonias51358,1424,92430,Ocampo
catalogo_colonias51359,1424,97823,Sabacchen
catalogo_colonias51360,1424,98785,Los Pocitos
catalogo_colonias51361,1425,09440,El Retoño
catalogo_colonias51362,1425,20180,Nueva Alameda
catalogo_colonias51363,1425,22186,La Esperanza
catalogo_colonias51364,1425,27656,Nuevo Atalaya (San Marcos)
catalogo_colonias51365,1425,30505,La Laguna
catalogo_colonias51366,1425,35265,San Francisco de Horizonte (Horizonte)
catalogo_colonias51367,1425,37298,Punto Verde
catalogo_colonias51368,1425,43212,Tzincoatlán
catalogo_colonias51369,1425,45963,San Luis del Agua Caliente
catalogo_colonias51370,1425,51723,El Telar
catalogo_colonias51371,1425,59792,Huancito
catalogo_colonias51372,1425,62778,El Marimon
catalogo_colonias51373,1425,63533,El Banco
catalogo_colonias51374,1425,66636,Pradreras de La Enramada
catalogo_colonias51375,1425,69017,Lunatitlan Del Progreso
catalogo_colonias51376,1425,74010,Villa el Carmen
catalogo_colonias51377,1425,76843,Josefa Ortíz (4a. Sección del Rodeo)
catalogo_colonias51378,1425,79604,San Martín
catalogo_colonias51379,1425,80854,Santa Rosalía
catalogo_colonias51380,1425,85777,El Salado
catalogo_colonias51381,1425,86726,Campo Deportivo
catalogo_colonias51382,1425,87444,Lucio Blanco
catalogo_colonias51383,1425,90448,San José Rosastitla
catalogo_colonias51384,1425,92430,San Jose Tepetate
catalogo_colonias51385,1425,97823,Pixyah
catalogo_colonias51386,1426,09440,San Andrés Tetepilco
catalogo_colonias51387,1426,20908,Privanza de Gratamira
catalogo_colonias51388,1426,22190,Camino Verde (Cañada Verde)
catalogo_colonias51389,1426,27657,La Vega
catalogo_colonias51390,1426,30505,La Polka
catalogo_colonias51391,1426,31850,San Antonio
catalogo_colonias51392,1426,35265,El Lucero (Arcinas)
catalogo_colonias51393,1426,40333,Las Palmas
catalogo_colonias51394,1426,43218,Olonteco
catalogo_colonias51395,1426,45970,Mezcala
catalogo_colonias51396,1426,51723,Potrero Redondo
catalogo_colonias51397,1426,59792,Ichán
catalogo_colonias51398,1426,62778,Tecoloapan (Aguas Vivas)
catalogo_colonias51399,1426,63543,El Brinco
catalogo_colonias51400,1426,74020,Morelos
catalogo_colonias51401,1426,76830,Villas Fundadores
catalogo_colonias51402,1426,79600,El Capulín
catalogo_colonias51403,1426,80855,Terrero de los Pacheco
catalogo_colonias51404,1426,85777,Los Muertos
catalogo_colonias51405,1426,86726,Manuel Vargas Ramirez
catalogo_colonias51406,1426,90448,Cauatla
catalogo_colonias51407,1426,92430,Tantima
catalogo_colonias51408,1426,97824,Mayapan
catalogo_colonias51409,1426,98054,Miguel Hidalgo 1ra. Sección
catalogo_colonias51410,1427,20320,Las Cañadas
catalogo_colonias51411,1427,22195,Los Olivos Norte
catalogo_colonias51412,1427,27658,San Vicente
catalogo_colonias51413,1427,30505,Palo Blanco
catalogo_colonias51414,1427,37299,Club Hípico
catalogo_colonias51415,1427,40853,Las Palmas
catalogo_colonias51416,1427,43219,Santo Domingo
catalogo_colonias51417,1427,45975,San Juan Tecomatlán
catalogo_colonias51418,1427,51730,Puerta del Carmen
catalogo_colonias51419,1427,59793,San Juan Carapan
catalogo_colonias51420,1427,62778,Los Cajetes
catalogo_colonias51421,1427,63543,El Caimán
catalogo_colonias51422,1427,66636,Prados de La Cieneguita
catalogo_colonias51423,1427,69020,Cosoltepec
catalogo_colonias51424,1427,74021,La Santísima
catalogo_colonias51425,1427,76807,Guadalupe de las Peñas
catalogo_colonias51426,1427,79646,El Zapote
catalogo_colonias51427,1427,80855,Palos Colorados
catalogo_colonias51428,1427,85777,Tapizuelas
catalogo_colonias51429,1427,86418,El Salvamento
catalogo_colonias51430,1427,87395,Luz Del Paraíso
catalogo_colonias51431,1427,90448,Tlaxcantitla
catalogo_colonias51432,1427,92435,Cucharas
catalogo_colonias51433,1427,97824,Mahzucil
catalogo_colonias51434,1427,98054,Emiliano Zapata
catalogo_colonias51435,1428,20908,Granja Lizzy
catalogo_colonias51436,1428,22196,Sirak M Baloyan
catalogo_colonias51437,1428,27660,Gabino Vázquez (El Naranjo)
catalogo_colonias51438,1428,30505,Vicente Guerrero
catalogo_colonias51439,1428,35300,Villa Hidalgo
catalogo_colonias51440,1428,40976,Las Palmas
catalogo_colonias51441,1428,43219,Tehuitzila
catalogo_colonias51442,1428,45979,San Sebastián
catalogo_colonias51443,1428,51733,Baja de Laja Azul
catalogo_colonias51444,1428,59794,Santa María Tacuro
catalogo_colonias51445,1428,62778,Nueva
catalogo_colonias51446,1428,63533,El Caligüey
catalogo_colonias51447,1428,66636,Los Robles
catalogo_colonias51448,1428,69021,Joluxtla
catalogo_colonias51449,1428,74030,San Isidro
catalogo_colonias51450,1428,76805,Heraclio Bernal
catalogo_colonias51451,1428,79636,San Francisco
catalogo_colonias51452,1428,80855,Palo Verde
catalogo_colonias51453,1428,85777,Los Citahuis
catalogo_colonias51454,1428,86418,Francisco I Madero
catalogo_colonias51455,1428,90448,Loma Bonita
catalogo_colonias51456,1428,92435,Pitahaya
catalogo_colonias51457,1428,97536,El Ancla
catalogo_colonias51458,1428,98078,De Los Taxista
catalogo_colonias51459,1429,09450,Banjidal
catalogo_colonias51460,1429,20218,San Agustín
catalogo_colonias51461,1429,22200,Loma Bonita
catalogo_colonias51462,1429,27670,El Socorro
catalogo_colonias51463,1429,30507,Puerto Arista
catalogo_colonias51464,1429,37299,El Carmen
catalogo_colonias51465,1429,41104,Las Palmas
catalogo_colonias51466,1429,43220,San Bernardo
catalogo_colonias51467,1429,45986,La Noria
catalogo_colonias51468,1429,51734,El Cedrito
catalogo_colonias51469,1429,59795,Santo Tomás
catalogo_colonias51470,1429,62778,La Cima
catalogo_colonias51471,1429,63548,El Camichín
catalogo_colonias51472,1429,66637,Parque Industrial Milimex
catalogo_colonias51473,1429,74031,El Arenal
catalogo_colonias51474,1429,76804,Independencia
catalogo_colonias51475,1429,79607,El Aguacate
catalogo_colonias51476,1429,80856,Los Letreros
catalogo_colonias51477,1429,85777,El Chino (San Antonio de los Chinos)
catalogo_colonias51478,1429,86418,Sebastián Torres R
catalogo_colonias51479,1429,88408,Magisterial
catalogo_colonias51480,1429,90546,La Mancera
catalogo_colonias51481,1429,92440,Chiconcillo
catalogo_colonias51482,1429,97536,Tohoku
catalogo_colonias51483,1429,98078,De Los Taxista 2da. Sección
catalogo_colonias51484,1430,09460,Justo Sierra
catalogo_colonias51485,1430,22200,Jardín Dorado
catalogo_colonias51486,1430,27680,Tanque Nuevo (El Cinco)
catalogo_colonias51487,1430,30509,Belisario Domínguez
catalogo_colonias51488,1430,33000,Ciudad Delicias Centro
catalogo_colonias51489,1430,35325,San Juan Bautista (Los Metates)
catalogo_colonias51490,1430,37299,Magisterial
catalogo_colonias51491,1430,40930,Las Palmeras
catalogo_colonias51492,1430,43221,Atopixco
catalogo_colonias51493,1430,45990,Santiago Totolimixpa
catalogo_colonias51494,1430,51730,Llano Grande
catalogo_colonias51495,1430,59796,Urén
catalogo_colonias51496,1430,62774,Palo Prieto
catalogo_colonias51497,1430,63534,El Campamento (La Silleta)
catalogo_colonias51498,1430,66640,Alberta Escamilla
catalogo_colonias51499,1430,69023,Tultitlan
catalogo_colonias51500,1430,74040,San Miguel Lardizabal
catalogo_colonias51501,1430,79607,El Freno
catalogo_colonias51502,1430,80856,La Laguna de los Bojórquez
catalogo_colonias51503,1430,85777,La Providencia
catalogo_colonias51504,1430,86418,Ruborosa
catalogo_colonias51505,1430,90546,El Tecorral
catalogo_colonias51506,1430,92440,San Lorenzo
catalogo_colonias51507,1430,97536,San Felipe
catalogo_colonias51508,1430,98090,Arturo Romo Macias
catalogo_colonias51509,1431,09470,Sinatel
catalogo_colonias51510,1431,22203,Cañón del Padre
catalogo_colonias51511,1431,27682,Cuates de Australia
catalogo_colonias51512,1431,30509,Cabeza de Toro
catalogo_colonias51513,1431,35326,Santa Eugenia
catalogo_colonias51514,1431,37299,Nuevo Amanecer
catalogo_colonias51515,1431,40800,Las Palmitas
catalogo_colonias51516,1431,43222,La Mojonera
catalogo_colonias51517,1431,45980,Zapotlan Del Rey
catalogo_colonias51518,1431,51723,Agua Bendita
catalogo_colonias51519,1431,59797,Zopoco
catalogo_colonias51520,1431,62774,Piedra Rodada
catalogo_colonias51521,1431,63549,El Cangrejo
catalogo_colonias51522,1431,66640,Huinalá
catalogo_colonias51523,1431,69030,San Pedro y San Pablo Tequixtepec
catalogo_colonias51524,1431,74041,Baja California
catalogo_colonias51525,1431,76805,Jacarandas
catalogo_colonias51526,1431,79607,El Pescadito
catalogo_colonias51527,1431,80856,Ojo de Agua
catalogo_colonias51528,1431,85770,Mexiquillo
catalogo_colonias51529,1431,86418,El Piojo
catalogo_colonias51530,1431,90546,El Palomar
catalogo_colonias51531,1431,92440,Vicente Guerrero
catalogo_colonias51532,1431,97522,Sanlatah
catalogo_colonias51533,1431,98099,Lomas Bizantinas
catalogo_colonias51534,1432,09479,Ampliación Sinatel
catalogo_colonias51535,1432,20256,Parque y Presa del Cedazo
catalogo_colonias51536,1432,22203,Granjas Familiares de Matamoros
catalogo_colonias51537,1432,27689,Santa Teresa de Sofía
catalogo_colonias51538,1432,33010,Carmen Serdán
catalogo_colonias51539,1432,35310,San Fermín
catalogo_colonias51540,1432,37299,Pedregal del Carmen
catalogo_colonias51541,1432,40400,Las Pilas
catalogo_colonias51542,1432,45982,Potrero de Gómez
catalogo_colonias51543,1432,51750,Chiltepec
catalogo_colonias51544,1432,59799,José María Morelos
catalogo_colonias51545,1432,62774,La Concepción
catalogo_colonias51546,1432,63546,El Cangrejo
catalogo_colonias51547,1432,69030,Tequixtepec
catalogo_colonias51548,1432,74042,Ojo de Agua
catalogo_colonias51549,1432,76804,Jardines del Valle
catalogo_colonias51550,1432,79607,Guayabas
catalogo_colonias51551,1432,80856,Potrero de los Gastélum
catalogo_colonias51552,1432,85770,Techobampo
catalogo_colonias51553,1432,86418,Nueva Esperanza
catalogo_colonias51554,1432,87503,México
catalogo_colonias51555,1432,90546,San José de la Laguna
catalogo_colonias51556,1432,92448,Carmona y Valle
catalogo_colonias51557,1432,97523,San Francisco Dzan
catalogo_colonias51558,1432,98085,El Chabeño
catalogo_colonias51559,1433,09480,El Prado
catalogo_colonias51560,1433,20830,Villas del Laurel
catalogo_colonias51561,1433,22204,Colas del Matamoros
catalogo_colonias51562,1433,27690,Estanque de Palomas (Las Palomas)
catalogo_colonias51563,1433,30510,Morelos (Mojarras)
catalogo_colonias51564,1433,33016,Solidaridad
catalogo_colonias51565,1433,35310,El Mimbre
catalogo_colonias51566,1433,37299,Portones del Carmen
catalogo_colonias51567,1433,40130,Las Pilitas
catalogo_colonias51568,1433,43239,Ahuacatlán
catalogo_colonias51569,1433,45982,Mesa de Amula
catalogo_colonias51570,1433,51750,Las Vueltas
catalogo_colonias51571,1433,59799,Rancho Seco
catalogo_colonias51572,1433,62772,Emiliano Zapata
catalogo_colonias51573,1433,63543,El Cangrejo
catalogo_colonias51574,1433,66644,Treviño Elizondo
catalogo_colonias51575,1433,69031,San Juan Yolotepec
catalogo_colonias51576,1433,74050,Domingo Arenas
catalogo_colonias51577,1433,76804,Aquiles Serdán Sección Libertad
catalogo_colonias51578,1433,79607,Mesa del Salto
catalogo_colonias51579,1433,80856,Las Milpas de los Valenzuela
catalogo_colonias51580,1433,85770,Burapaco
catalogo_colonias51581,1433,90546,Maribel
catalogo_colonias51582,1433,92450,Rancho Abajo
catalogo_colonias51583,1433,97973,Tixcuytun
catalogo_colonias51584,1434,20905,Los Sauces
catalogo_colonias51585,1434,22204,Valle Verde
catalogo_colonias51586,1434,27695,Estanque de Norias
catalogo_colonias51587,1434,30513,Boca del Cielo
catalogo_colonias51588,1434,33017,INFONAVIT Los Nogales
catalogo_colonias51589,1434,35313,El Portento (El Pinole)
catalogo_colonias51590,1434,40639,Las Querendas
catalogo_colonias51591,1434,43230,Calnali Centro
catalogo_colonias51592,1434,45983,El Sáuz
catalogo_colonias51593,1434,51754,Ixtlahuaca de Villada
catalogo_colonias51594,1434,59800,Jacona de Plancarte Centro
catalogo_colonias51595,1434,62547,Los Ciruelos
catalogo_colonias51596,1434,63536,El Capomo
catalogo_colonias51597,1434,66645,Padilla
catalogo_colonias51598,1434,74058,El Cerrito
catalogo_colonias51599,1434,76804,La Loma (Ampliación Santa Cruz)
catalogo_colonias51600,1434,79607,Ojo de Agua Seco
catalogo_colonias51601,1434,80856,Guamúchiles Altos
catalogo_colonias51602,1434,85773,Las Minitas
catalogo_colonias51603,1434,90546,Atlixtaca
catalogo_colonias51604,1434,92454,El Anono
catalogo_colonias51605,1434,97977,Canek
catalogo_colonias51606,1434,98087,Del Bosque
catalogo_colonias51607,1435,09500,Santa María Aztahuacán
catalogo_colonias51608,1435,20200,El Quelite
catalogo_colonias51609,1435,22205,FIDUZET
catalogo_colonias51610,1435,27700,La Madrid
catalogo_colonias51611,1435,30511,El Manguito
catalogo_colonias51612,1435,33018,Las Vírgenes
catalogo_colonias51613,1435,35320,Revolución (Las Víboras)
catalogo_colonias51614,1435,37299,Residencial El Carmen
catalogo_colonias51615,1435,40130,Las Trincheras
catalogo_colonias51616,1435,43230,San Andrés (San Andrés Chichayotla)
catalogo_colonias51617,1435,45983,La Víbora
catalogo_colonias51618,1435,51754,Cruz de Piedra
catalogo_colonias51619,1435,62547,Cruz Blanca
catalogo_colonias51620,1435,63536,El Capomo
catalogo_colonias51621,1435,69032,San Francisco Huapanapam
catalogo_colonias51622,1435,74059,San Damián
catalogo_colonias51623,1435,76805,La Misión
catalogo_colonias51624,1435,79607,Soledad
catalogo_colonias51625,1435,80856,La Cueva
catalogo_colonias51626,1435,85770,San Bernardo
catalogo_colonias51627,1435,87505,Moctezuma
catalogo_colonias51628,1435,90265,El Perpetuo Socorro
catalogo_colonias51629,1435,92456,Los Higueros
catalogo_colonias51630,1435,97977,Chacmultun
catalogo_colonias51631,1435,98085,Ojo de Agua de Meléndrez
catalogo_colonias51632,1436,09510,Santa Martha Acatitla
catalogo_colonias51633,1436,20179,Santa Margarita
catalogo_colonias51634,1436,22205,Villa del Real I
catalogo_colonias51635,1436,33019,INFONAVIT Cielo Vista
catalogo_colonias51636,1436,35320,Benjamín Urías (San Andrés)
catalogo_colonias51637,1436,37299,Residencial San Carlos
catalogo_colonias51638,1436,40900,Las Tunas
catalogo_colonias51639,1436,43230,Tecpaco
catalogo_colonias51640,1436,45984,Los Cerritos
catalogo_colonias51641,1436,51754,Las Mesas
catalogo_colonias51642,1436,59810,Club Campestre
catalogo_colonias51643,1436,62543,Tres de Mayo
catalogo_colonias51644,1436,63534,El Capomo
catalogo_colonias51645,1436,66646,Pueblo Nuevo
