id,clave_identificacion,descripcion,clave_transporte
catalogos_estaciones1679,EF998,Bartolome,04
catalogos_estaciones1680,EF999,Silverio,04
catalogos_estaciones1681,EF1000,Tuxtepec,04
catalogos_estaciones1682,EF1001,Adolfo Lopez Mateos,04
catalogos_estaciones1683,EF1002,Presidente Juárez,04
catalogos_estaciones1684,EF1003,Cartagena,04
catalogos_estaciones1685,EF1004,Tultepec,04
catalogos_estaciones1686,EF1005,Cajiba,04
catalogos_estaciones1687,EF1006,Jaltocan,04
catalogos_estaciones1688,EF1007,Xolox,04
catalogos_estaciones1689,EF1008,Paula,04
catalogos_estaciones1690,EF1009,Maquixco,04
catalogos_estaciones1691,EF1010,Temascalapa,04
catalogos_estaciones1692,EF1011,Empalme El Rey,04
catalogos_estaciones1693,EF1012,Ocotitlan,04
catalogos_estaciones1694,EF1013,Tezontepec,04
catalogos_estaciones1695,EF1014,Relinas,04
catalogos_estaciones1696,EF1015,San Agustín,04
catalogos_estaciones1697,EF1016,Tepa,04
catalogos_estaciones1698,EF1017,San Antonio Oztoyuca,04
catalogos_estaciones1699,EF1018,Pueblilla,04
catalogos_estaciones1700,EF1019,Tecajete,04
catalogos_estaciones1701,EF1020,Animas,04
catalogos_estaciones1702,EF1021,San Vicente,04
catalogos_estaciones1703,EF1022,Somorriel,04
catalogos_estaciones1704,EF1023,San Joaquín,04
catalogos_estaciones1705,EF1024,Las Lajas,04
catalogos_estaciones1706,EF1025,Los Romeros,04
catalogos_estaciones1707,EF1026,Otlimulco,04
catalogos_estaciones1708,EF1027,Fabrica,04
catalogos_estaciones1709,EF1028,Santiago,04
catalogos_estaciones1710,EF1029,Tulancingo,04
catalogos_estaciones1711,EF1030,Huapalcalco,04
catalogos_estaciones1712,EF1031,Sototlan,04
catalogos_estaciones1713,EF1032,Laguna del Cerrito,04
catalogos_estaciones1714,EF1033,Anita,04
catalogos_estaciones1715,EF1034,Pánfilo,04
catalogos_estaciones1716,EF1035,Canales,04
catalogos_estaciones1717,EF1036,Tonalixco,04
catalogos_estaciones1718,EF1037,Pejay,04
catalogos_estaciones1719,EF1038,Amapolas,04
catalogos_estaciones1720,EF1039,Honey,04
catalogos_estaciones1721,EF1040,19 de Marzo,04
catalogos_estaciones1722,EF1041,Téllez,04
catalogos_estaciones1723,EF1042,Venta de Cruz,04
catalogos_estaciones1724,EF1043,Santa Inés,04
catalogos_estaciones1725,EF1044,Tlanalapa,04
catalogos_estaciones1726,EF1045,Ciudad Sahagún,04
catalogos_estaciones1727,EF1046,Irolo,04
catalogos_estaciones1728,EF1047,La Trinidad,04
catalogos_estaciones1729,EF1048,Xochihuacan,04
catalogos_estaciones1730,EF1049,La Soledad,04
catalogos_estaciones1731,EF1050,Las Colonias,04
catalogos_estaciones1732,EF1051,Cadena,04
catalogos_estaciones1733,EF1052,Pachuca,04
catalogos_estaciones1734,EF1053,Ventoquipa,04
catalogos_estaciones1735,EF1054,Cuautepec,04
catalogos_estaciones1736,EF1055,Hueyapan,04
catalogos_estaciones1737,EF1056,Xocopa,04
catalogos_estaciones1738,EF1057,Cima de Togo,04
catalogos_estaciones1739,EF1058,Ahuazotepec,04
catalogos_estaciones1740,EF1059,Beristaín,04
catalogos_estaciones1741,EF1060,Sototlan,04
catalogos_estaciones1742,EF1061,Santa Rosa,04
catalogos_estaciones1743,EF1062,Acocul,04
catalogos_estaciones1744,EF1063,Tortugas,04
catalogos_estaciones1745,EF1064,Apulco,04
catalogos_estaciones1746,EF1065,Covarrubias,04
catalogos_estaciones1747,EF1066,Rivera,04
catalogos_estaciones1748,EF1067,Joaquín,04
catalogos_estaciones1749,EF1068,Abasolo,04
catalogos_estaciones1750,EF1069,Corralejo,04
catalogos_estaciones1751,EF1070,Pénjamo,04
catalogos_estaciones1752,EF1071,Oliva,04
catalogos_estaciones1753,EF1072,La Maraña,04
catalogos_estaciones1754,EF1073,Cortes,04
catalogos_estaciones1755,EF1074,La Piedad,04
catalogos_estaciones1756,EF1075,La Mula,04
catalogos_estaciones1757,EF1076,Patti,04
catalogos_estaciones1758,EF1077,Mirandillas,04
catalogos_estaciones1759,EF1078,Monte león,04
catalogos_estaciones1760,EF1079,Yurecuaro,04
catalogos_estaciones1761,EF1080,Villanueva,04
catalogos_estaciones1762,EF1081,Los Pilares,04
catalogos_estaciones1763,EF1082,El Alvareso,04
catalogos_estaciones1764,EF1083,Negrete,04
catalogos_estaciones1765,EF1084,Salamea,04
catalogos_estaciones1766,EF1085,La Barca,04
catalogos_estaciones1767,EF1086,Feliciano,04
catalogos_estaciones1768,EF1087,Limón,04
catalogos_estaciones1769,EF1088,Santa Inesia,04
catalogos_estaciones1770,EF1089,El Pedregal,04
catalogos_estaciones1771,EF1090,Ocotlán,04
catalogos_estaciones1772,EF1091,Camcel,04
catalogos_estaciones1773,EF1092,El Grande,04
catalogos_estaciones1774,EF1093,Pocitlan,04
catalogos_estaciones1775,EF1094,Constancia,04
catalogos_estaciones1776,EF1095,San Jacinto,04
catalogos_estaciones1777,EF1096,Corona,04
catalogos_estaciones1778,EF1097,Atequiza,04
catalogos_estaciones1779,EF1098,La Capilla,04
catalogos_estaciones1780,EF1099,El Castillo,04
catalogos_estaciones1781,EF1100,Ladrillera,04
catalogos_estaciones1782,EF1101,La Junta,04
catalogos_estaciones1783,EF1102,Guadalajara,04
catalogos_estaciones1784,EF1103,Guadalajara,04
catalogos_estaciones1785,EF1104,Mojonera,04
catalogos_estaciones1786,EF1105,Incalpa,04
catalogos_estaciones1787,EF1106,Orozco,04
catalogos_estaciones1788,EF1107,Lomas de Tejeda,04
catalogos_estaciones1789,EF1108,Tlajomulco,04
catalogos_estaciones1790,EF1109,Flores,04
catalogos_estaciones1791,EF1110,Tepetates,04
catalogos_estaciones1792,EF1111,Cruz Vieja,04
catalogos_estaciones1793,EF1112,Mazatepec,04
catalogos_estaciones1794,EF1113,Los Baños,04
catalogos_estaciones1795,EF1114,Valencia,04
catalogos_estaciones1796,EF1115,Balastre,04
catalogos_estaciones1797,EF1116,Mascota,04
catalogos_estaciones1798,EF1117,Santa Ana,04
catalogos_estaciones1799,EF1118,Catarina,04
catalogos_estaciones1800,EF1119,Zacoalco,04
catalogos_estaciones1801,EF1120,Verdia,04
catalogos_estaciones1802,EF1121,San Miguel del Zapote,04
catalogos_estaciones1803,EF1122,Techaluta,04
catalogos_estaciones1804,EF1123,Atoyac,04
catalogos_estaciones1805,EF1124,Carmelita,04
catalogos_estaciones1806,EF1125,Sayula,04
catalogos_estaciones1807,EF1126,Nicolás Bravo,04
catalogos_estaciones1808,EF1127,Manzano,04
catalogos_estaciones1809,EF1128,Providencia,04
catalogos_estaciones1810,EF1129,Ciudad Guzman,04
catalogos_estaciones1811,EF1130,Ciudad Guzman,04
catalogos_estaciones1812,EF1131,Huescalapa,04
catalogos_estaciones1813,EF1132,Zapotiltic,04
catalogos_estaciones1814,EF1133,Tuxpan,04
catalogos_estaciones1815,EF1134,Quito,04
catalogos_estaciones1816,EF1135,Atenquique,04
catalogos_estaciones1817,EF1136,Platanar,04
catalogos_estaciones1818,EF1137,Platanarillo,04
catalogos_estaciones1819,EF1138,Higuera,04
catalogos_estaciones1820,EF1139,Villegas,04
catalogos_estaciones1821,EF1140,Tonilita,04
catalogos_estaciones1822,EF1141,Fernández,04
catalogos_estaciones1823,EF1142,Alzada,04
catalogos_estaciones1824,EF1143,Salvador,04
catalogos_estaciones1825,EF1144,Estancia,04
catalogos_estaciones1826,EF1145,Colima,04
catalogos_estaciones1827,EF1146,Balcón,04
catalogos_estaciones1828,EF1147,Conquinatlan Pueblo,04
catalogos_estaciones1829,EF1148,Conquinatlan,04
catalogos_estaciones1830,EF1149,Jala,04
catalogos_estaciones1831,EF1150,Madrid,04
catalogos_estaciones1832,EF1151,El Rosario,04
catalogos_estaciones1833,EF1152,Caleras,04
catalogos_estaciones1834,EF1153,Tecomán,04
catalogos_estaciones1835,EF1154,La Bascula,04
catalogos_estaciones1836,EF1155,Periquillo,04
catalogos_estaciones1837,EF1156,Armería,04
catalogos_estaciones1838,EF1157,Cuyutlan,04
catalogos_estaciones1839,EF1158,Tepalcates,04
catalogos_estaciones1840,EF1159,Campos,04
catalogos_estaciones1841,EF1160,Manzanillo,04
catalogos_estaciones1842,EF1161,Dionisia,04
catalogos_estaciones1843,EF1162,Verduzco,04
catalogos_estaciones1844,EF1163,Cieneguitas,04
catalogos_estaciones1845,EF1164,Las Fuentes,04
catalogos_estaciones1846,EF1165,Falconi,04
catalogos_estaciones1847,EF1166,Torcazas,04
catalogos_estaciones1848,EF1167,Lopez,04
catalogos_estaciones1849,EF1168,Zamora,04
catalogos_estaciones1850,EF1169,Ario,04
catalogos_estaciones1851,EF1170,Dávalos,04
catalogos_estaciones1852,EF1171,Chavinda,04
catalogos_estaciones1853,EF1172,Moreno,04
catalogos_estaciones1854,EF1173,El Guayabo,04
catalogos_estaciones1855,EF1174,Guaracha,04
catalogos_estaciones1856,EF1175,La Soledad,04
catalogos_estaciones1857,EF1176,Cotija,04
catalogos_estaciones1858,EF1177,Angel,04
catalogos_estaciones1859,EF1178,Barrio Alto,04
catalogos_estaciones1860,EF1179,Yarecuato,04
catalogos_estaciones1861,EF1180,Guascaro,04
catalogos_estaciones1862,EF1181,Mercado,04
catalogos_estaciones1863,EF1182,Chucandiran,04
catalogos_estaciones1864,EF1183,Tinguindin,04
catalogos_estaciones1865,EF1184,Plaka KM. IB-125,04
catalogos_estaciones1866,EF1185,Santa Clara,04
catalogos_estaciones1867,EF1186,Salitre,04
catalogos_estaciones1868,EF1187,Los Reyes,04
catalogos_estaciones1869,EF1188,Zula,04
catalogos_estaciones1870,EF1189,La Labor Vieja,04
catalogos_estaciones1871,EF1190,Margaro,04
catalogos_estaciones1872,EF1191,Rancho Viejo,04
catalogos_estaciones1873,EF1192,Alcalde,04
catalogos_estaciones1874,EF1193,El Zorrillo,04
catalogos_estaciones1875,EF1194,Gaspar,04
catalogos_estaciones1876,EF1195,La Esperanza,04
catalogos_estaciones1877,EF1196,Navarro,04
catalogos_estaciones1878,EF1197,Atotonilco,04
catalogos_estaciones1879,EF1198,Barajas,04
catalogos_estaciones1880,EF1199,Atarjea,04
catalogos_estaciones1881,EF1200,La Calle,04
catalogos_estaciones1882,EF1201,Tres Mezquites,04
catalogos_estaciones1883,EF1202,Los Ángeles,04
catalogos_estaciones1884,EF1203,Villachuato,04
catalogos_estaciones1885,EF1204,Tunillas,04
catalogos_estaciones1886,EF1205,El Sabino,04
catalogos_estaciones1887,EF1206,Curimeo,04
catalogos_estaciones1888,EF1207,Magdacuaro,04
catalogos_estaciones1889,EF1208,Panindicuaro,04
catalogos_estaciones1890,EF1209,San Elias,04
catalogos_estaciones1891,EF1210,Zipimeo,04
catalogos_estaciones1892,EF1211,Villa Jimenez,04
catalogos_estaciones1893,EF1212,Tariacuri,04
catalogos_estaciones1894,EF1213,Jauja,04
catalogos_estaciones1895,EF1214,Viscosa,04
catalogos_estaciones1896,EF1215,Zacapu,04
catalogos_estaciones1897,EF1216,Ortega,04
catalogos_estaciones1898,EF1217,El Cortijo,04
catalogos_estaciones1899,EF1218,Comanja,04
catalogos_estaciones1900,EF1219,Escobillas,04
catalogos_estaciones1901,EF1220,Zirondaro,04
catalogos_estaciones1902,EF1221,Oponquio,04
catalogos_estaciones1903,EF1222,Puacuaro,04
catalogos_estaciones1904,EF1223,Erongaricuaro,04
catalogos_estaciones1905,EF1224,Lomitas,04
catalogos_estaciones1906,EF1225,San Julián,04
catalogos_estaciones1907,EF1226,Aguanaval,04
catalogos_estaciones1908,EF1227,Espuela Arenera,04
catalogos_estaciones1909,EF1228,El Fresno,04
catalogos_estaciones1910,EF1229,Gilita,04
catalogos_estaciones1911,EF1230,La Fe,04
catalogos_estaciones1912,EF1231,Claudio,04
catalogos_estaciones1913,EF1232,Ojo de Agua,04
catalogos_estaciones1914,EF1233,Hornos,04
catalogos_estaciones1915,EF1234,Viesca,04
catalogos_estaciones1916,EF1235,Ixtaltepec,04
catalogos_estaciones1917,EF1236,La Planta,04
catalogos_estaciones1918,EF1237,Juchitán,04
catalogos_estaciones1919,EF1238,General Charis,04
catalogos_estaciones1920,EF1239,Salineras,04
catalogos_estaciones1921,EF1240,Unión Hidalgo,04
catalogos_estaciones1922,EF1241,Yolanda,04
catalogos_estaciones1923,EF1242,San Dionicio,04
catalogos_estaciones1924,EF1243,La Riqueza,04
catalogos_estaciones1925,EF1244,Sidar,04
catalogos_estaciones1926,EF1245,Las Palmas,04
catalogos_estaciones1927,EF1246,Reforma,04
catalogos_estaciones1928,EF1247,Cabestrada,04
catalogos_estaciones1929,EF1248,Las Anonas,04
catalogos_estaciones1930,EF1249,Chahuites,04
catalogos_estaciones1931,EF1250,Elías Castro Ortega,04
catalogos_estaciones1932,EF1251,San Ramón,04
catalogos_estaciones1933,EF1252,Aurora,04
catalogos_estaciones1934,EF1253,Arriaga,04
catalogos_estaciones1935,EF1254,San Antolín,04
catalogos_estaciones1936,EF1255,Tonalá,04
catalogos_estaciones1937,EF1256,Esmeralda,04
catalogos_estaciones1938,EF1257,La Polka,04
catalogos_estaciones1939,EF1258,Cabaña,04
catalogos_estaciones1940,EF1259,Amates,04
catalogos_estaciones1941,EF1260,Mojarras,04
catalogos_estaciones1942,EF1261,Andrés,04
catalogos_estaciones1943,EF1262,Tres Picos,04
catalogos_estaciones1944,EF1263,Indalecio,04
catalogos_estaciones1945,EF1264,Ricardo Flores Magón,04
catalogos_estaciones1946,EF1265,Los Patos,04
catalogos_estaciones1947,EF1266,Joaquín Amaron,04
catalogos_estaciones1948,EF1267,San Isidro,04
catalogos_estaciones1949,EF1268,Colonia Central,04
catalogos_estaciones1950,EF1269,Nancinapa,04
catalogos_estaciones1951,EF1270,Urbina,04
catalogos_estaciones1952,EF1271,Pijijiapan,04
catalogos_estaciones1953,EF1272,Echegaray,04
catalogos_estaciones1954,EF1273,El Progreso,04
catalogos_estaciones1955,EF1274,El Carmen,04
catalogos_estaciones1956,EF1275,Margaritas,04
catalogos_estaciones1957,EF1276,Polmorada,04
catalogos_estaciones1958,EF1277,Jericó,04
catalogos_estaciones1959,EF1278,Leon Brindis,04
catalogos_estaciones1960,EF1279,Valdivia,04
catalogos_estaciones1961,EF1280,Mapastepec,04
catalogos_estaciones1962,EF1281,Barrancón,04
catalogos_estaciones1963,EF1282,La Playa,04
catalogos_estaciones1964,EF1283,Sesecapa,04
catalogos_estaciones1965,EF1284,Ulapa,04
catalogos_estaciones1966,EF1285,El Pataste,04
catalogos_estaciones1967,EF1286,La Bonanza,04
catalogos_estaciones1968,EF1287,Socomusco,04
catalogos_estaciones1969,EF1288,Acapetahua,04
catalogos_estaciones1970,EF1289,Zorrillo,04
catalogos_estaciones1971,EF1290,La Acacia,04
catalogos_estaciones1972,EF1291,Zacualpan,04
catalogos_estaciones1973,EF1292,Villa de Comaltitlan,04
catalogos_estaciones1974,EF1293,Despoblado,04
catalogos_estaciones1975,EF1294,Saltillo,04
catalogos_estaciones1976,EF1295,Montecristo,04
catalogos_estaciones1977,EF1296,Huixtla,04
catalogos_estaciones1978,EF1297,Tuzantan,04
catalogos_estaciones1979,EF1298,Islamapa,04
catalogos_estaciones1980,EF1299,Chamulapa,04
catalogos_estaciones1981,EF1300,Cuyamiapa,04
catalogos_estaciones1982,EF1301,Huehuetan,04
catalogos_estaciones1983,EF1302,22 de Mayo,04
catalogos_estaciones1984,EF1303,Tapachula,04
catalogos_estaciones1985,EF1304,Los Toros,04
catalogos_estaciones1986,EF1305,Congregación Reforma,04
catalogos_estaciones1987,EF1306,El Manzano,04
catalogos_estaciones1988,EF1307,La Soledad,04
catalogos_estaciones1989,EF1308,Cahuacan,04
catalogos_estaciones1990,EF1309,Ejido 20 de Noviembre,04
catalogos_estaciones1991,EF1310,Tres Hermanos,04
catalogos_estaciones1992,EF1311,El Silencio,04
catalogos_estaciones1993,EF1312,La Gloria,04
catalogos_estaciones1994,EF1313,El Dorado,04
catalogos_estaciones1995,EF1314,Los Fideles,04
catalogos_estaciones1996,EF1315,EL Campito,04
catalogos_estaciones1997,EF1316,La Platanera,04
catalogos_estaciones1998,EF1317,Ciudad Hidalgo,04
catalogos_estaciones1999,EF1318,Puerto Madero,04
catalogos_estaciones2000,EF1319,Canadá,04
catalogos_estaciones2001,EF1320,Jaltomate,04
catalogos_estaciones2002,EF1321,Amapola del Rio,04
catalogos_estaciones2003,EF1322,Gallardo,04
catalogos_estaciones2004,EF1323,El Tule,04
catalogos_estaciones2005,EF1324,Villa Juárez,04
catalogos_estaciones2006,EF1325,San Juan del Rio,04
catalogos_estaciones2007,EF1326,San Gil,04
catalogos_estaciones2008,EF1327,Bimbaletes,04
catalogos_estaciones2009,EF1328,Loreto,04
catalogos_estaciones2010,EF1329,Genaro,04
catalogos_estaciones2011,EF1330,Tauro,04
catalogos_estaciones2012,EF1331,La Honda,04
catalogos_estaciones2013,EF1332,La Olma,04
catalogos_estaciones2014,EF1333,Perón Blanco,04
catalogos_estaciones2015,EF1334,Salinas,04
catalogos_estaciones2016,EF1335,Sotol,04
catalogos_estaciones2017,EF1336,El Jaibito,04
catalogos_estaciones2018,EF1337,Espíritu Santo,04
catalogos_estaciones2019,EF1338,Tolosa,04
catalogos_estaciones2020,EF1339,Ipiña,04
catalogos_estaciones2021,EF1340,Arenal,04
catalogos_estaciones2022,EF1341,El Viejo,04
catalogos_estaciones2023,EF1342,El Corte,04
catalogos_estaciones2024,EF1343,Julián Carrillo,04
catalogos_estaciones2025,EF1344,Palmar Primero,04
catalogos_estaciones2026,EF1345,Ojo Zarco,04
catalogos_estaciones2027,EF1346,Estanzuela,04
catalogos_estaciones2028,EF1347,Alonso,04
catalogos_estaciones2029,EF1348,Techa,04
catalogos_estaciones2030,EF1349,Ventura,04
catalogos_estaciones2031,EF1350,Corcovada,04
catalogos_estaciones2032,EF1351,Pozo,04
catalogos_estaciones2033,EF1352,Los Venaditos,04
catalogos_estaciones2034,EF1353,Peotillos,04
catalogos_estaciones2035,EF1354,San Ignacio,04
catalogos_estaciones2036,EF1355,Silos,04
catalogos_estaciones2037,EF1356,Villar,04
catalogos_estaciones2038,EF1357,La Joya,04
catalogos_estaciones2039,EF1358,Montaña,04
catalogos_estaciones2040,EF1359,Cerritos,04
catalogos_estaciones2041,EF1360,El Gato,04
catalogos_estaciones2042,EF1361,La Borreguita,04
catalogos_estaciones2043,EF1362,El Tejocote,04
catalogos_estaciones2044,EF1363,San Bartolo,04
catalogos_estaciones2045,EF1364,EL Viejo,04
catalogos_estaciones2046,EF1365,Las Tablas,04
catalogos_estaciones2047,EF1366,Los Anteojos,04
catalogos_estaciones2048,EF1367,El Divisadero,04
catalogos_estaciones2049,EF1368,El Duro,04
catalogos_estaciones2050,EF1369,La Cinta,04
catalogos_estaciones2051,EF1370,Cárdenas,04
catalogos_estaciones2052,EF1371,La Presa,04
catalogos_estaciones2053,EF1372,La Bomba,04
catalogos_estaciones2054,EF1373,Escontria,04
catalogos_estaciones2055,EF1374,La Labor,04
catalogos_estaciones2056,EF1375,Las Candas,04
catalogos_estaciones2057,EF1376,Espinazo de Diablo,04
catalogos_estaciones2058,EF1377,Venastequi,04
catalogos_estaciones2059,EF1378,El Balcón,04
catalogos_estaciones2060,EF1379,Zacate,04
catalogos_estaciones2061,EF1380,Cafetal,04
catalogos_estaciones2062,EF1381,Tamasopo,04
catalogos_estaciones2063,EF1382,La Changa,04
catalogos_estaciones2064,EF1383,Abacatan,04
catalogos_estaciones2065,EF1384,Tambaca,04
catalogos_estaciones2066,EF1385,Rascón,04
catalogos_estaciones2067,EF1386,San Dieguito,04
catalogos_estaciones2068,EF1387,Las Crucitas,04
catalogos_estaciones2069,EF1388,Quinientos,04
catalogos_estaciones2070,EF1389,Micos,04
catalogos_estaciones2071,EF1390,Pago Pago,04
catalogos_estaciones2072,EF1391,San Mateo,04
catalogos_estaciones2073,EF1392,Valles,04
catalogos_estaciones2074,EF1393,El Abra,04
catalogos_estaciones2075,EF1394,Tanimul,04
catalogos_estaciones2076,EF1395,Las Palmas,04
catalogos_estaciones2077,EF1396,Tamuin,04
catalogos_estaciones2078,EF1397,El Coco,04
catalogos_estaciones2079,EF1398,Celis,04
catalogos_estaciones2080,EF1399,Velasco,04
catalogos_estaciones2081,EF1400,Auza,04
catalogos_estaciones2082,EF1401,Ébano,04
catalogos_estaciones2083,EF1402,Ferronales,04
catalogos_estaciones2084,EF1403,Chi Jol,04
catalogos_estaciones2085,EF1404,Méndez,04
catalogos_estaciones2086,EF1405,Lázaro Cárdenas,04
catalogos_estaciones2087,EF1406,Chila,04
catalogos_estaciones2088,EF1407,El Claron,04
catalogos_estaciones2089,EF1408,Ochoa,04
catalogos_estaciones2090,EF1409,Ferroautlan,04
catalogos_estaciones2091,EF1410,Tamos,04
catalogos_estaciones2092,EF1411,Tampico,04
catalogos_estaciones2093,EF1412,Árbol Grande,04
catalogos_estaciones2094,EF1413,Dora Cecilia,04
catalogos_estaciones2095,EF1414,La Angostura,04
catalogos_estaciones2096,EF1415,Pastora,04
catalogos_estaciones2097,EF1416,Cirio,04
catalogos_estaciones2098,EF1417,Zuciga,04
catalogos_estaciones2099,EF1418,Naranjal,04
catalogos_estaciones2100,EF1419,Rio verde,04
catalogos_estaciones2101,EF1420,Ciudad Madero,04
catalogos_estaciones2102,EF1421,Germinal,04
catalogos_estaciones2103,EF1422,Miramar,04
catalogos_estaciones2104,EF1423,Altamira,04
catalogos_estaciones2105,EF1424,Colonia,04
catalogos_estaciones2106,EF1425,Cervantes,04
catalogos_estaciones2107,EF1426,San Carlitos,04
catalogos_estaciones2108,EF1427,El Esfuerzo,04
catalogos_estaciones2109,EF1428,Los Enteros,04
catalogos_estaciones2110,EF1429,Cuauhtémoc,04
catalogos_estaciones2111,EF1430,Los Plátanos,04
catalogos_estaciones2112,EF1431,Chocoy,04
catalogos_estaciones2113,EF1432,Manuel,04
catalogos_estaciones2114,EF1433,González,04
catalogos_estaciones2115,EF1434,El Bernal,04
catalogos_estaciones2116,EF1435,Rosillo,04
catalogos_estaciones2117,EF1436,Pretil,04
catalogos_estaciones2118,EF1437,Calles,04
catalogos_estaciones2119,EF1438,Escandón,04
catalogos_estaciones2120,EF1439,Ignacio Zaragoza,04
catalogos_estaciones2121,EF1440,Forlón,04
catalogos_estaciones2122,EF1441,San Francisco,04
catalogos_estaciones2123,EF1442,Lavín,04
catalogos_estaciones2124,EF1443,Zorrilla,04
catalogos_estaciones2125,EF1444,Rosa,04
catalogos_estaciones2126,EF1445,Ciudad Victoria,04
catalogos_estaciones2127,EF1446,La Misión,04
catalogos_estaciones2128,EF1447,Caballeros,04
catalogos_estaciones2129,EF1448,Cerámica,04
catalogos_estaciones2130,EF1449,Carbonero,04
catalogos_estaciones2131,EF1450,Otilio Montaño,04
catalogos_estaciones2132,EF1451,Martinez,04
catalogos_estaciones2133,EF1452,Santa Enoracia,04
catalogos_estaciones2134,EF1453,Adeleida,04
catalogos_estaciones2135,EF1454,Cruz,04
catalogos_estaciones2136,EF1455,Tinajas,04
catalogos_estaciones2137,EF1456,Puerto del Aire,04
catalogos_estaciones2138,EF1457,Carrizos,04
catalogos_estaciones2139,EF1458,Grande,04
catalogos_estaciones2140,EF1459,Campoamor,04
catalogos_estaciones2141,EF1460,Garza Valdez,04
catalogos_estaciones2142,EF1461,Cima,04
catalogos_estaciones2143,EF1462,Benítez,04
catalogos_estaciones2144,EF1463,Maguiras,04
catalogos_estaciones2145,EF1464,Linares,04
catalogos_estaciones2146,EF1465,Alta,04
catalogos_estaciones2147,EF1466,Huertas,04
catalogos_estaciones2148,EF1467,Paras,04
catalogos_estaciones2149,EF1468,Montemorelos,04
catalogos_estaciones2150,EF1469,Terán,04
catalogos_estaciones2151,EF1470,Vaqueros,04
catalogos_estaciones2152,EF1471,Emilio Carranza,04
catalogos_estaciones2153,EF1472,Caña,04
catalogos_estaciones2154,EF1473,San Juan,04
catalogos_estaciones2155,EF1474,Pedro C. Morales,04
catalogos_estaciones2156,EF1475,Cadereyta,04
catalogos_estaciones2157,EF1476,Bellavista,04
catalogos_estaciones2158,EF1477,Cerrito la Silla,04
catalogos_estaciones2159,EF1478,San Miguel,04
catalogos_estaciones2160,EF1479,Lindavista,04
catalogos_estaciones2161,EF1480,Monterrey,04
catalogos_estaciones2162,EF1481,General Escobedo,04
catalogos_estaciones2163,EF1482,Chimpinque,04
catalogos_estaciones2164,EF1483,Abasolito,04
catalogos_estaciones2165,EF1484,Hidalgo,04
catalogos_estaciones2166,EF1485,Villa Mina,04
catalogos_estaciones2167,EF1486,Arista,04
catalogos_estaciones2168,EF1487,Ixtle,04
catalogos_estaciones2169,EF1488,El Milagro,04
catalogos_estaciones2170,EF1489,Ramos,04
catalogos_estaciones2171,EF1490,Paredón,04
catalogos_estaciones2172,EF1491,Amargos,04
catalogos_estaciones2173,EF1492,Las Moras,04
catalogos_estaciones2174,EF1493,Fraustro,04
catalogos_estaciones2175,EF1494,Placa KM. M-636,04
catalogos_estaciones2176,EF1495,Josefa,04
catalogos_estaciones2177,EF1496,Sauceda,04
catalogos_estaciones2178,EF1497,Mimo,04
catalogos_estaciones2179,EF1498,Hipólito,04
catalogos_estaciones2180,EF1499,Letona,04
catalogos_estaciones2181,EF1500,Brisa,04
catalogos_estaciones2182,EF1501,Marte,04
catalogos_estaciones2183,EF1502,Venus,04
catalogos_estaciones2184,EF1503,Tizoc,04
catalogos_estaciones2185,EF1504,Cacama,04
catalogos_estaciones2186,EF1505,Madero,04
catalogos_estaciones2187,EF1506,Pomona,04
catalogos_estaciones2188,EF1507,Talía,04
catalogos_estaciones2189,EF1508,Ceres,04
catalogos_estaciones2190,EF1509,La Sección,04
catalogos_estaciones2191,EF1510,Minerva,04
catalogos_estaciones2192,EF1511,Benavides,04
catalogos_estaciones2193,EF1512,Nazas,04
catalogos_estaciones2194,EF1513,San Pedro,04
catalogos_estaciones2195,EF1514,Gurza,04
catalogos_estaciones2196,EF1515,Concordia,04
catalogos_estaciones2197,EF1516,La Dalia,04
catalogos_estaciones2198,EF1517,Santa Teresa,04
catalogos_estaciones2199,EF1518,Santo Niño,04
catalogos_estaciones2200,EF1519,Abelardo Rodriguez,04
catalogos_estaciones2201,EF1520,Porvenir,04
catalogos_estaciones2202,EF1521,Gregorio Garcia,04
catalogos_estaciones2203,EF1522,Lujan,04
catalogos_estaciones2204,EF1523,El Compas,04
catalogos_estaciones2205,EF1524,Viredo,04
catalogos_estaciones2206,EF1525,Ferroaleaciones,04
catalogos_estaciones2207,EF1526,General Banda,04
catalogos_estaciones2208,EF1527,El Conejo,04
catalogos_estaciones2209,EF1528,El Conejito,04
catalogos_estaciones2210,EF1529,La Concha,04
catalogos_estaciones2211,EF1530,Xicontencatl,04
catalogos_estaciones2212,EF1531,Guayalejo,04
catalogos_estaciones2213,EF1532,El Ejido,04
catalogos_estaciones2214,EF1533,Las Ovejas,04
catalogos_estaciones2215,EF1534,Las Águilas,04
catalogos_estaciones2216,EF1535,El Limón,04
catalogos_estaciones2217,EF1536,Álvaro Obregón,04
catalogos_estaciones2218,EF1537,General Villa,04
catalogos_estaciones2219,EF1538,El Mante,04
catalogos_estaciones2220,EF1539,Quintero,04
catalogos_estaciones2221,EF1540,La Gavia,04
catalogos_estaciones2222,EF1541,La Bonita,04
catalogos_estaciones2223,EF1542,Atascador,04
catalogos_estaciones2224,EF1543,Clavo de Oro,04
catalogos_estaciones2225,EF1544,Palmito,04
catalogos_estaciones2226,EF1545,Ceiba,04
catalogos_estaciones2227,EF1546,Puerto Indust. Altamira,04
catalogos_estaciones2228,EF1547,Tlatilco,04
catalogos_estaciones2229,EF1548,El Rosario,04
